RESPNUM_FK,question_code,rating_value
1404,Q7ART,3.0
1407,Q7ART,5.0
1408,Q7ART,4.0
1409,Q7ART,4.0
1410,Q7ART,3.0
1411,Q7ART,4.0
1412,Q7ART,5.0
1413,Q7ART,5.0
1414,Q7ART,3.0
1415,Q7ART,5.0
1416,Q7ART,5.0
1417,Q7ART,5.0
1418,Q7ART,5.0
1419,Q7ART,4.0
1420,Q7ART,5.0
1421,Q7ART,4.0
1422,Q7ART,4.0
1423,Q7ART,4.0
1424,Q7ART,5.0
1425,Q7ART,4.0
1426,Q7ART,5.0
1429,Q7ART,4.0
1430,Q7ART,4.0
1431,Q7ART,5.0
1432,Q7ART,4.0
1434,Q7ART,2.0
1435,Q7ART,3.0
1436,Q7ART,4.0
1437,Q7ART,4.0
1438,Q7ART,3.0
1439,Q7ART,5.0
1440,Q7ART,4.0
1441,Q7ART,3.0
1442,Q7ART,3.0
1444,Q7ART,3.0
1445,Q7ART,3.0
1446,Q7ART,5.0
1447,Q7ART,4.0
1448,Q7ART,3.0
1449,Q7ART,5.0
1450,Q7ART,3.0
1451,Q7ART,3.0
1452,Q7ART,5.0
1453,Q7ART,2.0
1454,Q7ART,5.0
1455,Q7ART,3.0
1456,Q7ART,2.0
1457,Q7ART,3.0
1458,Q7ART,5.0
1459,Q7ART,2.0
1460,Q7ART,4.0
1461,Q7ART,3.0
1463,Q7ART,4.0
1465,Q7ART,3.0
1466,Q7ART,4.0
1467,Q7ART,5.0
1468,Q7ART,2.0
1469,Q7ART,5.0
1470,Q7ART,4.0
1471,Q7ART,4.0
1472,Q7ART,5.0
1473,Q7ART,5.0
1474,Q7ART,4.0
1476,Q7ART,3.0
1477,Q7ART,4.0
1478,Q7ART,5.0
1480,Q7ART,5.0
1481,Q7ART,3.0
1482,Q7ART,3.0
1943,Q7ART,4.0
1484,Q7ART,4.0
1485,Q7ART,4.0
1487,Q7ART,3.0
1488,Q7ART,4.0
1489,Q7ART,4.0
1490,Q7ART,4.0
1491,Q7ART,5.0
1493,Q7ART,5.0
1494,Q7ART,4.0
1495,Q7ART,5.0
1496,Q7ART,3.0
1497,Q7ART,4.0
1498,Q7ART,3.0
1499,Q7ART,4.0
1500,Q7ART,5.0
1501,Q7ART,3.0
1502,Q7ART,3.0
1503,Q7ART,3.0
1504,Q7ART,5.0
1505,Q7ART,5.0
1506,Q7ART,4.0
1507,Q7ART,4.0
1508,Q7ART,3.0
1511,Q7ART,5.0
1512,Q7ART,4.0
1513,Q7ART,3.0
1514,Q7ART,5.0
1515,Q7ART,4.0
1516,Q7ART,2.0
1517,Q7ART,4.0
1519,Q7ART,4.0
1520,Q7ART,4.0
1521,Q7ART,4.0
1522,Q7ART,5.0
1523,Q7ART,2.0
1524,Q7ART,3.0
1526,Q7ART,3.0
1527,Q7ART,3.0
1528,Q7ART,4.0
1529,Q7ART,5.0
1530,Q7ART,5.0
1531,Q7ART,5.0
1532,Q7ART,4.0
1533,Q7ART,5.0
1535,Q7ART,3.0
1536,Q7ART,4.0
1537,Q7ART,4.0
1540,Q7ART,5.0
1541,Q7ART,4.0
1542,Q7ART,5.0
1543,Q7ART,3.0
1544,Q7ART,2.0
1547,Q7ART,5.0
1548,Q7ART,3.0
1549,Q7ART,4.0
1550,Q7ART,5.0
1551,Q7ART,5.0
2202,Q7ART,3.0
1552,Q7ART,4.0
1553,Q7ART,4.0
1554,Q7ART,4.0
1557,Q7ART,4.0
1558,Q7ART,4.0
1559,Q7ART,4.0
1560,Q7ART,5.0
1561,Q7ART,4.0
1562,Q7ART,4.0
1564,Q7ART,4.0
1565,Q7ART,4.0
1566,Q7ART,4.0
1567,Q7ART,5.0
1568,Q7ART,4.0
1569,Q7ART,3.0
1571,Q7ART,3.0
1572,Q7ART,5.0
1573,Q7ART,5.0
1574,Q7ART,3.0
1575,Q7ART,5.0
1576,Q7ART,5.0
1577,Q7ART,5.0
1579,Q7ART,4.0
1580,Q7ART,4.0
1581,Q7ART,3.0
1583,Q7ART,4.0
1584,Q7ART,3.0
1585,Q7ART,4.0
1586,Q7ART,3.0
1587,Q7ART,3.0
1588,Q7ART,3.0
1589,Q7ART,3.0
1590,Q7ART,4.0
1591,Q7ART,3.0
1592,Q7ART,3.0
1593,Q7ART,5.0
1594,Q7ART,5.0
1596,Q7ART,4.0
1597,Q7ART,4.0
1598,Q7ART,4.0
1599,Q7ART,5.0
1600,Q7ART,5.0
1601,Q7ART,4.0
1602,Q7ART,3.0
1603,Q7ART,5.0
1605,Q7ART,4.0
1606,Q7ART,1.0
1607,Q7ART,3.0
1608,Q7ART,4.0
1609,Q7ART,5.0
1610,Q7ART,5.0
1611,Q7ART,3.0
1612,Q7ART,3.0
1613,Q7ART,4.0
1614,Q7ART,5.0
1615,Q7ART,4.0
1617,Q7ART,5.0
1619,Q7ART,3.0
1621,Q7ART,4.0
1622,Q7ART,3.0
1623,Q7ART,3.0
1624,Q7ART,4.0
1626,Q7ART,4.0
1627,Q7ART,2.0
1628,Q7ART,5.0
1629,Q7ART,5.0
1630,Q7ART,4.0
1633,Q7ART,4.0
1634,Q7ART,5.0
1635,Q7ART,3.0
1636,Q7ART,4.0
1637,Q7ART,5.0
1639,Q7ART,3.0
1640,Q7ART,3.0
1641,Q7ART,3.0
1642,Q7ART,4.0
1644,Q7ART,4.0
1645,Q7ART,5.0
1646,Q7ART,5.0
1647,Q7ART,5.0
1648,Q7ART,4.0
1649,Q7ART,4.0
1651,Q7ART,2.0
1652,Q7ART,4.0
1655,Q7ART,5.0
1656,Q7ART,5.0
1658,Q7ART,4.0
1660,Q7ART,4.0
1661,Q7ART,4.0
1664,Q7ART,5.0
1665,Q7ART,4.0
1666,Q7ART,3.0
1667,Q7ART,5.0
1668,Q7ART,3.0
1669,Q7ART,3.0
1670,Q7ART,5.0
1671,Q7ART,4.0
1672,Q7ART,3.0
1673,Q7ART,2.0
1674,Q7ART,5.0
1676,Q7ART,3.0
1678,Q7ART,4.0
1680,Q7ART,4.0
1681,Q7ART,4.0
1682,Q7ART,4.0
1683,Q7ART,4.0
1684,Q7ART,4.0
1686,Q7ART,4.0
1687,Q7ART,2.0
1690,Q7ART,3.0
1691,Q7ART,4.0
1692,Q7ART,4.0
1693,Q7ART,5.0
1696,Q7ART,5.0
1698,Q7ART,3.0
1699,Q7ART,3.0
1700,Q7ART,5.0
1701,Q7ART,3.0
1702,Q7ART,4.0
1704,Q7ART,4.0
1707,Q7ART,5.0
1708,Q7ART,5.0
1709,Q7ART,3.0
1710,Q7ART,5.0
1711,Q7ART,3.0
1712,Q7ART,4.0
1713,Q7ART,4.0
1714,Q7ART,4.0
1715,Q7ART,5.0
1716,Q7ART,3.0
1717,Q7ART,5.0
1718,Q7ART,5.0
1719,Q7ART,5.0
1720,Q7ART,4.0
1721,Q7ART,5.0
1722,Q7ART,4.0
1723,Q7ART,4.0
1724,Q7ART,2.0
1725,Q7ART,4.0
1727,Q7ART,4.0
1728,Q7ART,3.0
1729,Q7ART,4.0
1732,Q7ART,3.0
1733,Q7ART,3.0
1734,Q7ART,3.0
1735,Q7ART,5.0
1736,Q7ART,5.0
1737,Q7ART,4.0
1738,Q7ART,2.0
1739,Q7ART,5.0
1740,Q7ART,4.0
1742,Q7ART,2.0
1744,Q7ART,3.0
1745,Q7ART,5.0
1746,Q7ART,4.0
1747,Q7ART,3.0
1749,Q7ART,4.0
1751,Q7ART,5.0
1752,Q7ART,5.0
1754,Q7ART,5.0
1756,Q7ART,2.0
1757,Q7ART,4.0
1758,Q7ART,3.0
1759,Q7ART,4.0
1760,Q7ART,5.0
1761,Q7ART,4.0
1763,Q7ART,5.0
1764,Q7ART,4.0
1765,Q7ART,3.0
1766,Q7ART,4.0
1767,Q7ART,4.0
1768,Q7ART,5.0
1769,Q7ART,2.0
1770,Q7ART,4.0
1771,Q7ART,4.0
1772,Q7ART,5.0
1773,Q7ART,5.0
1774,Q7ART,3.0
1775,Q7ART,4.0
1776,Q7ART,3.0
1780,Q7ART,4.0
1782,Q7ART,5.0
1785,Q7ART,4.0
1786,Q7ART,4.0
1787,Q7ART,3.0
1788,Q7ART,4.0
1789,Q7ART,5.0
1790,Q7ART,4.0
1791,Q7ART,5.0
1792,Q7ART,4.0
1793,Q7ART,3.0
1795,Q7ART,5.0
1797,Q7ART,4.0
1798,Q7ART,4.0
1800,Q7ART,5.0
1801,Q7ART,5.0
1802,Q7ART,5.0
1803,Q7ART,3.0
1804,Q7ART,4.0
1805,Q7ART,4.0
1806,Q7ART,5.0
1807,Q7ART,5.0
1809,Q7ART,5.0
1810,Q7ART,3.0
1811,Q7ART,5.0
1813,Q7ART,3.0
1815,Q7ART,4.0
1816,Q7ART,4.0
1817,Q7ART,5.0
1818,Q7ART,4.0
1819,Q7ART,4.0
1820,Q7ART,5.0
1821,Q7ART,4.0
2616,Q7ART,5.0
1822,Q7ART,5.0
1824,Q7ART,5.0
1825,Q7ART,4.0
1826,Q7ART,5.0
1828,Q7ART,4.0
1831,Q7ART,4.0
1832,Q7ART,3.0
1833,Q7ART,5.0
1834,Q7ART,3.0
1835,Q7ART,4.0
1836,Q7ART,3.0
1837,Q7ART,4.0
1838,Q7ART,4.0
1841,Q7ART,4.0
1842,Q7ART,4.0
1844,Q7ART,4.0
1846,Q7ART,4.0
1847,Q7ART,4.0
1848,Q7ART,5.0
1849,Q7ART,5.0
1850,Q7ART,3.0
1851,Q7ART,5.0
1852,Q7ART,5.0
1853,Q7ART,5.0
1855,Q7ART,5.0
1856,Q7ART,5.0
1857,Q7ART,5.0
1858,Q7ART,4.0
1859,Q7ART,5.0
1860,Q7ART,4.0
1861,Q7ART,1.0
1862,Q7ART,3.0
1863,Q7ART,4.0
1864,Q7ART,4.0
1865,Q7ART,5.0
1866,Q7ART,3.0
1867,Q7ART,4.0
1868,Q7ART,4.0
1869,Q7ART,4.0
1870,Q7ART,5.0
1872,Q7ART,3.0
1873,Q7ART,5.0
1874,Q7ART,4.0
1875,Q7ART,4.0
1876,Q7ART,4.0
1877,Q7ART,3.0
1878,Q7ART,5.0
1880,Q7ART,5.0
1881,Q7ART,3.0
1882,Q7ART,5.0
1885,Q7ART,3.0
1887,Q7ART,3.0
1888,Q7ART,5.0
1890,Q7ART,4.0
1892,Q7ART,3.0
1893,Q7ART,5.0
1897,Q7ART,5.0
1900,Q7ART,4.0
1901,Q7ART,5.0
1902,Q7ART,3.0
1903,Q7ART,3.0
1904,Q7ART,4.0
1906,Q7ART,5.0
1907,Q7ART,5.0
1909,Q7ART,5.0
1910,Q7ART,4.0
1911,Q7ART,4.0
1912,Q7ART,2.0
1913,Q7ART,5.0
1914,Q7ART,3.0
1917,Q7ART,4.0
1918,Q7ART,5.0
1920,Q7ART,4.0
1922,Q7ART,3.0
1923,Q7ART,4.0
1924,Q7ART,3.0
1925,Q7ART,4.0
1927,Q7ART,5.0
1928,Q7ART,5.0
1929,Q7ART,3.0
1930,Q7ART,3.0
1932,Q7ART,5.0
1933,Q7ART,3.0
1934,Q7ART,4.0
1936,Q7ART,3.0
1937,Q7ART,4.0
1938,Q7ART,5.0
1939,Q7ART,3.0
1940,Q7ART,5.0
1941,Q7ART,4.0
1942,Q7ART,5.0
1944,Q7ART,5.0
1945,Q7ART,5.0
1946,Q7ART,3.0
1947,Q7ART,5.0
1948,Q7ART,5.0
1949,Q7ART,4.0
1950,Q7ART,5.0
1951,Q7ART,4.0
1954,Q7ART,2.0
1955,Q7ART,4.0
1956,Q7ART,3.0
1957,Q7ART,3.0
1958,Q7ART,5.0
1959,Q7ART,3.0
1960,Q7ART,4.0
1961,Q7ART,4.0
1964,Q7ART,3.0
1965,Q7ART,4.0
1966,Q7ART,5.0
1968,Q7ART,4.0
1969,Q7ART,4.0
1970,Q7ART,4.0
1971,Q7ART,3.0
1972,Q7ART,3.0
1973,Q7ART,5.0
1974,Q7ART,4.0
1975,Q7ART,3.0
1976,Q7ART,5.0
1977,Q7ART,4.0
1979,Q7ART,4.0
1980,Q7ART,3.0
1981,Q7ART,4.0
1983,Q7ART,5.0
1984,Q7ART,4.0
1985,Q7ART,4.0
1986,Q7ART,3.0
1987,Q7ART,4.0
1988,Q7ART,4.0
1989,Q7ART,3.0
1991,Q7ART,5.0
1992,Q7ART,3.0
1993,Q7ART,3.0
1994,Q7ART,1.0
1995,Q7ART,3.0
1996,Q7ART,5.0
1997,Q7ART,5.0
1998,Q7ART,4.0
2000,Q7ART,3.0
2002,Q7ART,5.0
2003,Q7ART,5.0
2004,Q7ART,4.0
2006,Q7ART,4.0
2007,Q7ART,4.0
2008,Q7ART,2.0
2009,Q7ART,4.0
2010,Q7ART,5.0
2011,Q7ART,4.0
2012,Q7ART,4.0
2014,Q7ART,2.0
2015,Q7ART,4.0
2018,Q7ART,4.0
2020,Q7ART,4.0
2021,Q7ART,3.0
2022,Q7ART,5.0
2023,Q7ART,5.0
2024,Q7ART,4.0
2025,Q7ART,5.0
2026,Q7ART,3.0
2027,Q7ART,4.0
2029,Q7ART,5.0
2030,Q7ART,3.0
2031,Q7ART,4.0
2032,Q7ART,2.0
2034,Q7ART,3.0
2035,Q7ART,4.0
2037,Q7ART,5.0
2038,Q7ART,4.0
2039,Q7ART,5.0
2042,Q7ART,3.0
2043,Q7ART,3.0
2045,Q7ART,3.0
2046,Q7ART,4.0
2047,Q7ART,5.0
2048,Q7ART,5.0
2049,Q7ART,5.0
2050,Q7ART,4.0
2051,Q7ART,4.0
2052,Q7ART,3.0
2053,Q7ART,4.0
2058,Q7ART,3.0
2059,Q7ART,3.0
2060,Q7ART,3.0
2061,Q7ART,4.0
2062,Q7ART,4.0
2064,Q7ART,3.0
2065,Q7ART,3.0
2067,Q7ART,4.0
2068,Q7ART,3.0
2069,Q7ART,4.0
2070,Q7ART,4.0
2071,Q7ART,4.0
2072,Q7ART,4.0
2074,Q7ART,4.0
2075,Q7ART,5.0
2076,Q7ART,5.0
2078,Q7ART,4.0
2079,Q7ART,5.0
2080,Q7ART,4.0
2081,Q7ART,5.0
2082,Q7ART,5.0
2083,Q7ART,4.0
2084,Q7ART,5.0
2085,Q7ART,4.0
2086,Q7ART,3.0
2088,Q7ART,5.0
2089,Q7ART,5.0
2090,Q7ART,4.0
2091,Q7ART,5.0
2092,Q7ART,5.0
2093,Q7ART,5.0
2094,Q7ART,5.0
2096,Q7ART,5.0
2097,Q7ART,4.0
2098,Q7ART,5.0
2099,Q7ART,5.0
2100,Q7ART,3.0
2101,Q7ART,5.0
2102,Q7ART,5.0
2103,Q7ART,5.0
2106,Q7ART,4.0
2107,Q7ART,4.0
2109,Q7ART,5.0
2110,Q7ART,3.0
2111,Q7ART,4.0
2112,Q7ART,2.0
2113,Q7ART,1.0
2114,Q7ART,5.0
2117,Q7ART,4.0
2118,Q7ART,2.0
2119,Q7ART,5.0
2120,Q7ART,3.0
2121,Q7ART,3.0
2122,Q7ART,3.0
2123,Q7ART,3.0
2125,Q7ART,4.0
2126,Q7ART,3.0
2127,Q7ART,4.0
2128,Q7ART,3.0
2129,Q7ART,5.0
2130,Q7ART,4.0
2131,Q7ART,3.0
2132,Q7ART,3.0
2133,Q7ART,5.0
2134,Q7ART,5.0
2135,Q7ART,5.0
2136,Q7ART,4.0
2137,Q7ART,5.0
2138,Q7ART,5.0
2139,Q7ART,4.0
2140,Q7ART,4.0
2141,Q7ART,5.0
2142,Q7ART,3.0
2144,Q7ART,4.0
2146,Q7ART,4.0
2147,Q7ART,3.0
2152,Q7ART,5.0
2154,Q7ART,4.0
2155,Q7ART,4.0
2156,Q7ART,1.0
2157,Q7ART,4.0
2158,Q7ART,3.0
2159,Q7ART,1.0
2161,Q7ART,4.0
2162,Q7ART,4.0
2163,Q7ART,3.0
2164,Q7ART,5.0
2165,Q7ART,5.0
2166,Q7ART,3.0
2167,Q7ART,4.0
2168,Q7ART,5.0
2170,Q7ART,5.0
2171,Q7ART,3.0
2174,Q7ART,4.0
2175,Q7ART,4.0
2176,Q7ART,3.0
2177,Q7ART,5.0
2178,Q7ART,5.0
2180,Q7ART,5.0
2181,Q7ART,3.0
2182,Q7ART,4.0
2183,Q7ART,3.0
2184,Q7ART,3.0
2185,Q7ART,3.0
2186,Q7ART,4.0
2187,Q7ART,4.0
2188,Q7ART,4.0
2190,Q7ART,5.0
2191,Q7ART,5.0
2192,Q7ART,3.0
2195,Q7ART,5.0
2196,Q7ART,5.0
2198,Q7ART,4.0
2199,Q7ART,4.0
2200,Q7ART,3.0
2201,Q7ART,3.0
2203,Q7ART,4.0
2204,Q7ART,4.0
2206,Q7ART,3.0
2207,Q7ART,3.0
2208,Q7ART,4.0
2209,Q7ART,5.0
2211,Q7ART,4.0
2212,Q7ART,5.0
2213,Q7ART,1.0
2214,Q7ART,4.0
2216,Q7ART,3.0
2217,Q7ART,5.0
2218,Q7ART,4.0
2219,Q7ART,3.0
2221,Q7ART,4.0
2222,Q7ART,2.0
2223,Q7ART,5.0
2224,Q7ART,5.0
2226,Q7ART,3.0
2227,Q7ART,3.0
2228,Q7ART,4.0
2230,Q7ART,3.0
2231,Q7ART,2.0
2232,Q7ART,5.0
2234,Q7ART,3.0
2237,Q7ART,5.0
2238,Q7ART,2.0
2239,Q7ART,4.0
2240,Q7ART,4.0
2241,Q7ART,4.0
2242,Q7ART,3.0
2243,Q7ART,5.0
2245,Q7ART,4.0
2246,Q7ART,5.0
2247,Q7ART,5.0
2248,Q7ART,3.0
2250,Q7ART,4.0
2252,Q7ART,4.0
2255,Q7ART,5.0
2256,Q7ART,4.0
2258,Q7ART,4.0
2259,Q7ART,4.0
2263,Q7ART,2.0
2264,Q7ART,5.0
2265,Q7ART,4.0
2266,Q7ART,5.0
2267,Q7ART,4.0
2268,Q7ART,5.0
2269,Q7ART,5.0
2270,Q7ART,4.0
2271,Q7ART,5.0
2273,Q7ART,5.0
2274,Q7ART,4.0
2275,Q7ART,5.0
2276,Q7ART,3.0
2277,Q7ART,5.0
2278,Q7ART,4.0
2280,Q7ART,5.0
2281,Q7ART,4.0
2282,Q7ART,5.0
2283,Q7ART,4.0
2284,Q7ART,4.0
2285,Q7ART,4.0
2286,Q7ART,5.0
2287,Q7ART,5.0
2288,Q7ART,5.0
2289,Q7ART,4.0
2290,Q7ART,4.0
2291,Q7ART,3.0
2292,Q7ART,5.0
2294,Q7ART,4.0
2295,Q7ART,4.0
2297,Q7ART,2.0
2298,Q7ART,2.0
2299,Q7ART,3.0
2300,Q7ART,4.0
2301,Q7ART,3.0
2302,Q7ART,5.0
2303,Q7ART,4.0
2304,Q7ART,3.0
2305,Q7ART,5.0
2307,Q7ART,5.0
2308,Q7ART,4.0
2309,Q7ART,4.0
2310,Q7ART,2.0
2311,Q7ART,3.0
2312,Q7ART,4.0
2313,Q7ART,4.0
2314,Q7ART,4.0
2315,Q7ART,4.0
2316,Q7ART,3.0
2317,Q7ART,5.0
2320,Q7ART,4.0
2321,Q7ART,4.0
2324,Q7ART,1.0
2325,Q7ART,5.0
2326,Q7ART,4.0
2327,Q7ART,5.0
2329,Q7ART,5.0
2330,Q7ART,4.0
2333,Q7ART,4.0
2334,Q7ART,4.0
2336,Q7ART,4.0
2337,Q7ART,4.0
2338,Q7ART,4.0
2339,Q7ART,3.0
2340,Q7ART,3.0
2341,Q7ART,4.0
2343,Q7ART,1.0
2344,Q7ART,4.0
2347,Q7ART,3.0
2348,Q7ART,5.0
2349,Q7ART,4.0
2350,Q7ART,3.0
2351,Q7ART,4.0
2352,Q7ART,3.0
2353,Q7ART,5.0
2355,Q7ART,5.0
2357,Q7ART,3.0
2358,Q7ART,4.0
2359,Q7ART,3.0
2360,Q7ART,3.0
2361,Q7ART,5.0
2362,Q7ART,5.0
2363,Q7ART,3.0
2364,Q7ART,4.0
2366,Q7ART,4.0
2370,Q7ART,4.0
2371,Q7ART,3.0
2372,Q7ART,4.0
2374,Q7ART,4.0
2375,Q7ART,5.0
2377,Q7ART,4.0
2379,Q7ART,2.0
2380,Q7ART,5.0
2384,Q7ART,3.0
2386,Q7ART,5.0
2387,Q7ART,5.0
2388,Q7ART,4.0
2389,Q7ART,5.0
2390,Q7ART,5.0
2392,Q7ART,4.0
2393,Q7ART,5.0
2394,Q7ART,3.0
2395,Q7ART,3.0
2396,Q7ART,3.0
2397,Q7ART,4.0
2398,Q7ART,3.0
2400,Q7ART,4.0
2401,Q7ART,5.0
2402,Q7ART,4.0
2403,Q7ART,3.0
2404,Q7ART,3.0
2405,Q7ART,4.0
2406,Q7ART,4.0
2407,Q7ART,4.0
2408,Q7ART,3.0
2410,Q7ART,4.0
2411,Q7ART,4.0
2412,Q7ART,5.0
2413,Q7ART,5.0
2414,Q7ART,4.0
2415,Q7ART,3.0
2416,Q7ART,4.0
2417,Q7ART,3.0
2419,Q7ART,4.0
2420,Q7ART,5.0
2421,Q7ART,3.0
2422,Q7ART,5.0
2423,Q7ART,3.0
2427,Q7ART,3.0
2428,Q7ART,3.0
2429,Q7ART,3.0
2430,Q7ART,3.0
2431,Q7ART,4.0
2433,Q7ART,3.0
2434,Q7ART,5.0
2435,Q7ART,4.0
2436,Q7ART,4.0
2437,Q7ART,5.0
2438,Q7ART,4.0
2439,Q7ART,3.0
2440,Q7ART,4.0
2441,Q7ART,4.0
2442,Q7ART,5.0
2443,Q7ART,4.0
2444,Q7ART,5.0
2445,Q7ART,4.0
2446,Q7ART,4.0
2447,Q7ART,4.0
2449,Q7ART,5.0
2450,Q7ART,4.0
2451,Q7ART,3.0
2452,Q7ART,4.0
2454,Q7ART,4.0
2455,Q7ART,4.0
2456,Q7ART,4.0
2457,Q7ART,4.0
2458,Q7ART,5.0
2459,Q7ART,3.0
2462,Q7ART,5.0
2463,Q7ART,3.0
2464,Q7ART,5.0
2465,Q7ART,5.0
2466,Q7ART,4.0
2468,Q7ART,4.0
2469,Q7ART,2.0
2471,Q7ART,4.0
2472,Q7ART,3.0
2473,Q7ART,4.0
2474,Q7ART,4.0
2475,Q7ART,4.0
2476,Q7ART,4.0
2477,Q7ART,5.0
2478,Q7ART,4.0
2480,Q7ART,5.0
2482,Q7ART,4.0
2483,Q7ART,4.0
2484,Q7ART,4.0
2485,Q7ART,2.0
2486,Q7ART,4.0
2487,Q7ART,4.0
2488,Q7ART,4.0
2489,Q7ART,4.0
2490,Q7ART,4.0
2491,Q7ART,3.0
2493,Q7ART,5.0
2496,Q7ART,4.0
2497,Q7ART,5.0
2498,Q7ART,4.0
2499,Q7ART,3.0
2500,Q7ART,4.0
2501,Q7ART,4.0
2502,Q7ART,5.0
2503,Q7ART,4.0
2504,Q7ART,3.0
2505,Q7ART,4.0
2506,Q7ART,4.0
2507,Q7ART,5.0
2509,Q7ART,5.0
2510,Q7ART,3.0
2512,Q7ART,5.0
2515,Q7ART,2.0
2516,Q7ART,3.0
2517,Q7ART,4.0
2522,Q7ART,5.0
2525,Q7ART,4.0
2527,Q7ART,4.0
2528,Q7ART,3.0
2529,Q7ART,3.0
2530,Q7ART,3.0
2531,Q7ART,5.0
2532,Q7ART,5.0
2534,Q7ART,4.0
2535,Q7ART,4.0
2536,Q7ART,3.0
2537,Q7ART,4.0
2538,Q7ART,4.0
2539,Q7ART,3.0
2541,Q7ART,4.0
2542,Q7ART,4.0
2543,Q7ART,4.0
2544,Q7ART,4.0
2545,Q7ART,3.0
2546,Q7ART,3.0
2547,Q7ART,5.0
2548,Q7ART,5.0
2549,Q7ART,5.0
2550,Q7ART,4.0
2551,Q7ART,3.0
2552,Q7ART,5.0
2554,Q7ART,5.0
2555,Q7ART,3.0
2556,Q7ART,5.0
2557,Q7ART,3.0
2559,Q7ART,4.0
2562,Q7ART,5.0
2565,Q7ART,4.0
2566,Q7ART,5.0
2568,Q7ART,4.0
2569,Q7ART,5.0
2570,Q7ART,3.0
2571,Q7ART,4.0
2572,Q7ART,3.0
2573,Q7ART,5.0
2574,Q7ART,3.0
2576,Q7ART,4.0
2577,Q7ART,5.0
2578,Q7ART,4.0
2579,Q7ART,4.0
2581,Q7ART,4.0
2582,Q7ART,4.0
2583,Q7ART,4.0
2585,Q7ART,5.0
2586,Q7ART,5.0
2588,Q7ART,4.0
2589,Q7ART,4.0
2592,Q7ART,4.0
2593,Q7ART,3.0
2594,Q7ART,5.0
2595,Q7ART,4.0
2596,Q7ART,5.0
2598,Q7ART,3.0
2600,Q7ART,5.0
2602,Q7ART,4.0
2603,Q7ART,5.0
2604,Q7ART,4.0
2606,Q7ART,3.0
2607,Q7ART,5.0
2608,Q7ART,4.0
2609,Q7ART,3.0
2610,Q7ART,3.0
2611,Q7ART,3.0
2612,Q7ART,3.0
2613,Q7ART,3.0
2614,Q7ART,5.0
2615,Q7ART,4.0
2617,Q7ART,4.0
2618,Q7ART,4.0
2619,Q7ART,5.0
2620,Q7ART,4.0
2621,Q7ART,4.0
2623,Q7ART,3.0
2625,Q7ART,5.0
2626,Q7ART,4.0
2627,Q7ART,5.0
2628,Q7ART,4.0
2629,Q7ART,3.0
2630,Q7ART,3.0
2631,Q7ART,3.0
2633,Q7ART,3.0
2634,Q7ART,2.0
2635,Q7ART,5.0
2636,Q7ART,4.0
2637,Q7ART,4.0
2639,Q7ART,5.0
2640,Q7ART,3.0
2641,Q7ART,4.0
2643,Q7ART,5.0
2644,Q7ART,4.0
2645,Q7ART,4.0
2646,Q7ART,4.0
2647,Q7ART,4.0
2648,Q7ART,4.0
2649,Q7ART,3.0
2650,Q7ART,3.0
2651,Q7ART,3.0
2652,Q7ART,4.0
2653,Q7ART,3.0
2654,Q7ART,4.0
2657,Q7ART,3.0
2658,Q7ART,3.0
2659,Q7ART,4.0
2660,Q7ART,3.0
2661,Q7ART,2.0
2662,Q7ART,2.0
2663,Q7ART,5.0
2664,Q7ART,5.0
2666,Q7ART,3.0
2667,Q7ART,4.0
2668,Q7ART,3.0
2669,Q7ART,4.0
2670,Q7ART,3.0
2671,Q7ART,5.0
2672,Q7ART,3.0
2673,Q7ART,5.0
2674,Q7ART,4.0
2677,Q7ART,3.0
2678,Q7ART,4.0
2679,Q7ART,5.0
2680,Q7ART,4.0
2681,Q7ART,4.0
2682,Q7ART,3.0
2683,Q7ART,3.0
2684,Q7ART,3.0
2685,Q7ART,4.0
2687,Q7ART,4.0
2688,Q7ART,3.0
2689,Q7ART,5.0
2690,Q7ART,3.0
2691,Q7ART,4.0
2694,Q7ART,5.0
2697,Q7ART,3.0
2701,Q7ART,3.0
2702,Q7ART,4.0
2703,Q7ART,3.0
2705,Q7ART,4.0
2707,Q7ART,4.0
2709,Q7ART,5.0
2710,Q7ART,5.0
2711,Q7ART,4.0
2712,Q7ART,4.0
2714,Q7ART,3.0
2716,Q7ART,4.0
2717,Q7ART,5.0
2718,Q7ART,5.0
2719,Q7ART,4.0
2720,Q7ART,4.0
2722,Q7ART,4.0
2723,Q7ART,3.0
2724,Q7ART,4.0
2725,Q7ART,3.0
2726,Q7ART,4.0
2727,Q7ART,5.0
2728,Q7ART,4.0
2729,Q7ART,5.0
2731,Q7ART,5.0
2732,Q7ART,4.0
2733,Q7ART,4.0
2734,Q7ART,4.0
2735,Q7ART,5.0
2736,Q7ART,4.0
2739,Q7ART,3.0
2740,Q7ART,3.0
2741,Q7ART,4.0
2742,Q7ART,4.0
2743,Q7ART,4.0
2744,Q7ART,3.0
2745,Q7ART,4.0
2747,Q7ART,3.0
2748,Q7ART,3.0
2749,Q7ART,3.0
2750,Q7ART,4.0
2751,Q7ART,4.0
2753,Q7ART,4.0
2754,Q7ART,3.0
2755,Q7ART,3.0
2756,Q7ART,3.0
2757,Q7ART,3.0
2758,Q7ART,4.0
2762,Q7ART,5.0
2763,Q7ART,3.0
2764,Q7ART,3.0
2765,Q7ART,3.0
2766,Q7ART,3.0
2767,Q7ART,3.0
2769,Q7ART,3.0
